c7,c10,c144,c151,c30,c31,c35,c106,c108,c117,c62,c65,c41,c49,c56,c128,c51,c101,c109,c156,c1
5.0,18.0,21.0,2.0,5.0,0.2637941129304838,1071.0,2.0,18.0,0.0,0.16290818143569313,0.0,5.0,8.0,0.5325199114568827,111.0,11.0,0.0,1.0,3.0,1
2.0,16.0,10.0,1.0,5.0,0.30623730449254555,1604.0,2.0,22.0,7.0,0.12218113607676984,0.0,3.0,4.0,0.18110148325417222,84.0,15.0,13.0,1.0,3.0,1
0.0,15.0,37.0,2.0,5.0,0.5484687044654282,2192.0,2.0,18.0,0.0,0.6923597711016958,0.0,5.0,8.0,0.6680170700314448,83.0,11.0,14.0,1.0,7.0,1
5.0,19.0,20.0,1.0,0.0,0.07721023914580707,1690.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.02636032700699618,38.0,15.0,13.0,3.0,3.0,1
5.0,14.0,20.0,1.0,5.0,0.24313879971151242,2698.0,1.0,18.0,5.0,0.0,0.0,1.0,8.0,0.8048954811296544,230.0,15.0,13.0,1.0,5.0,1
0.0,0.0,10.0,1.0,5.0,0.19980036295697345,1758.0,1.0,5.0,0.0,0.0,0.0,1.0,8.0,0.05956226560359442,93.0,12.0,13.0,3.0,3.0,0
4.0,12.0,21.0,2.0,5.0,0.33013939682249416,2652.0,2.0,18.0,0.0,0.0,0.0,5.0,8.0,0.8853850292426197,266.0,11.0,2.0,3.0,3.0,1
3.0,12.0,10.0,1.0,5.0,0.4225784279327925,1601.0,1.0,6.0,0.0,0.04072704535892328,0.0,3.0,8.0,0.11912453120718884,216.0,15.0,13.0,1.0,3.0,0
2.0,17.0,20.0,1.0,5.0,0.0792334552373986,1176.0,1.0,18.0,0.0,0.16290818143569313,0.0,1.0,8.0,0.8048954811296544,38.0,9.0,13.0,3.0,3.0,0
5.0,10.0,45.0,2.0,5.0,0.17620195695987345,641.0,2.0,22.0,0.0,0.0,0.0,3.0,7.0,0.490828496944295,183.0,15.0,7.0,3.0,8.0,0
2.0,20.0,20.0,1.0,5.0,0.11568084464660194,1098.0,1.0,18.0,0.0,0.0,0.0,5.0,8.0,1.029461320364828,266.0,14.0,3.0,3.0,3.0,0
5.0,16.0,10.0,1.0,5.0,0.568764152845793,1560.0,1.0,18.0,0.0,0.0,0.0,9.0,8.0,0.11952697894775367,41.0,11.0,11.0,1.0,3.0,0
0.0,14.0,20.0,1.0,5.0,0.04727596162498116,1560.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,4.0,0.4478207756982241,38.0,9.0,13.0,1.0,3.0,0
0.0,15.0,20.0,1.0,5.0,0.12809408596712774,1225.0,2.0,22.0,0.0,0.0,0.0,3.0,8.0,0.25152983785301697,122.0,15.0,13.0,1.0,3.0,1
4.0,17.0,21.0,2.0,0.0,0.3160094306384914,2438.0,2.0,18.0,0.0,0.0,0.0,3.0,8.0,0.2414686443388963,183.0,15.0,13.0,1.0,3.0,1
3.0,14.0,42.0,3.0,5.0,0.6103345061373296,581.0,0.0,5.0,6.0,0.0,0.0,5.0,8.0,2.5277742584876797,195.0,11.0,5.0,1.0,7.0,0
4.0,17.0,10.0,1.0,5.0,0.620662066026289,1560.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.0503059675706034,93.0,9.0,13.0,1.0,3.0,0
0.0,9.0,21.0,2.0,0.0,0.27414775512139916,1860.0,1.0,18.0,0.0,0.12218113607676984,0.0,5.0,8.0,0.7646507070731716,130.0,11.0,6.0,1.0,9.0,1
0.0,20.0,41.0,2.0,5.0,1.0083275434612424,1317.0,2.0,18.0,0.0,1.5476277236390847,0.0,5.0,8.0,0.8868971558850253,36.0,11.0,14.0,1.0,7.0,1
3.0,18.0,10.0,1.0,0.0,0.03433449726953939,2662.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.8652626422143784,3.0,11.0,13.0,3.0,3.0,0
2.0,17.0,20.0,1.0,0.0,0.21551499824572418,1758.0,2.0,18.0,0.0,0.04072704535892328,0.0,9.0,4.0,0.1348199930892171,284.0,15.0,11.0,1.0,3.0,1
2.0,17.0,10.0,1.0,5.0,0.8564182846772357,1755.0,1.0,18.0,0.0,0.0,0.0,5.0,8.0,3.6823968261681688,180.0,15.0,13.0,2.0,3.0,0
5.0,15.0,10.0,1.0,5.0,0.15886307775098418,1601.0,1.0,18.0,0.0,0.0,0.0,13.0,8.0,0.005835492238189994,122.0,9.0,13.0,1.0,3.0,0
4.0,13.0,20.0,1.0,5.0,0.2905226692037948,1212.0,1.0,18.0,0.0,0.04072704535892328,0.0,5.0,8.0,1.4085670919768951,180.0,11.0,13.0,1.0,3.0,0
4.0,12.0,10.0,1.0,5.0,0.1901602925697566,1672.0,0.0,5.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.22134625731065494,124.0,10.0,13.0,1.0,3.0,0
5.0,20.0,10.0,1.0,5.0,0.35087215094294677,1560.0,1.0,18.0,0.0,0.04072704535892328,0.0,12.0,10.0,0.008048954811296544,93.0,15.0,13.0,3.0,3.0,0
5.0,12.0,10.0,1.0,5.0,0.19809998386246025,1791.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,10.0,0.5012513137272508,216.0,11.0,13.0,1.0,3.0,0
3.0,18.0,10.0,1.0,5.0,0.20944043334419027,1174.0,1.0,18.0,7.0,0.04072704535892328,0.0,3.0,8.0,0.615946266934468,177.0,11.0,2.0,3.0,3.0,0
3.0,11.0,7.0,1.0,5.0,0.169823705725491,140.0,1.0,18.0,0.0,0.08145409071784657,0.0,9.0,8.0,2.1410219798048806,267.0,11.0,7.0,1.0,10.0,1
4.0,16.0,21.0,2.0,5.0,0.24189606990780932,1883.0,0.0,5.0,7.0,0.12218113607676984,0.0,3.0,8.0,0.5220970455470054,52.0,11.0,13.0,1.0,9.0,1
6.0,13.0,10.0,1.0,5.0,0.17167248634769694,510.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.06036716108472408,252.0,15.0,13.0,1.0,3.0,1
0.0,15.0,10.0,1.0,0.0,0.16559792144616306,1567.0,0.0,13.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.07203814556110406,122.0,15.0,13.0,2.0,3.0,0
5.0,19.0,20.0,1.0,5.0,0.03037282450766946,2665.0,0.0,8.0,7.0,0.04072704535892328,0.0,1.0,8.0,0.12073432216944815,38.0,9.0,13.0,1.0,3.0,0
0.0,12.0,20.0,1.0,5.0,0.35219270853023676,1687.0,1.0,18.0,1.0,0.12218113607676984,0.0,1.0,4.0,0.05433044497625167,133.0,15.0,13.0,1.0,3.0,1
3.0,16.0,20.0,1.0,4.0,0.5150174590430908,725.0,1.0,14.0,6.0,0.08145409071784657,0.0,3.0,8.0,0.14749709691700916,51.0,9.0,13.0,1.0,3.0,0
3.0,12.0,10.0,1.0,5.0,0.17378537848736092,1173.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.36220296650834444,60.0,15.0,13.0,1.0,3.0,1
4.0,13.0,7.0,1.0,5.0,0.43684044987552423,2728.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,8.0,1.074334243437806,108.0,11.0,10.0,1.0,3.0,0
2.0,8.0,10.0,1.0,5.0,0.4443676281230771,1748.0,1.0,18.0,0.0,0.04072704535892328,0.0,9.0,6.0,0.6640387719319648,4.0,9.0,6.0,1.0,3.0,0
5.0,10.0,20.0,1.0,5.0,0.2651679635278273,1764.0,1.0,18.0,1.0,0.04072704535892328,0.0,1.0,8.0,0.06036716108472408,38.0,15.0,13.0,1.0,3.0,1
4.0,19.0,21.0,2.0,0.0,0.5282230349159907,1260.0,0.0,11.0,0.0,0.2036352267946164,0.0,1.0,8.0,1.8866750077679098,204.0,12.0,6.0,3.0,3.0,0
3.0,11.0,41.0,2.0,5.0,0.6614053298562941,2496.0,1.0,18.0,0.0,0.24436227215353967,0.0,5.0,8.0,2.2134625731065496,186.0,11.0,6.0,1.0,9.0,1
3.0,15.0,21.0,2.0,4.0,0.04569129252023319,2543.0,0.0,13.0,6.0,0.08145409071784657,0.0,5.0,8.0,0.8250178681578957,122.0,11.0,7.0,1.0,9.0,1
5.0,13.0,10.0,1.0,5.0,0.07219249913616695,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,8.0,0.0028171341839537904,124.0,9.0,11.0,1.0,3.0,0
2.0,19.0,21.0,2.0,5.0,0.19671868578458301,1183.0,1.0,18.0,7.0,0.08145409071784657,0.0,3.0,8.0,0.4024477405648272,183.0,15.0,7.0,3.0,3.0,1
2.0,12.0,20.0,1.0,5.0,0.40356239867581684,243.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,8.0,0.3780996522606551,216.0,15.0,13.0,1.0,3.0,1
5.0,14.0,21.0,2.0,5.0,0.1802561106650818,1673.0,1.0,18.0,0.0,0.0,0.0,11.0,8.0,0.8706956867120036,195.0,11.0,11.0,1.0,3.0,0
5.0,21.0,42.0,3.0,5.0,2.8934549012485924,1317.0,2.0,18.0,0.0,4.154158626610174,0.0,5.0,8.0,3.823253535365858,124.0,11.0,14.0,3.0,7.0,1
2.0,17.0,10.0,1.0,0.0,0.33568573868911206,2661.0,1.0,18.0,0.0,0.0,0.0,9.0,8.0,0.32195819245186175,284.0,11.0,13.0,1.0,3.0,1
2.0,11.0,10.0,1.0,5.0,0.3886400979394401,1581.0,1.0,18.0,0.0,0.0,0.0,13.0,8.0,0.0030183580542362037,47.0,9.0,11.0,1.0,3.0,0
3.0,19.0,10.0,1.0,5.0,0.19809998386246025,1749.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,8.0,0.5012513137272508,3.0,15.0,13.0,3.0,3.0,1
2.0,15.0,20.0,1.0,0.0,0.2862968849244669,1687.0,1.0,18.0,0.0,0.08145409071784657,0.0,1.0,8.0,0.05433044497625167,122.0,3.0,13.0,1.0,3.0,0
4.0,11.0,7.0,1.0,5.0,0.2645821434194325,2728.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.9055074162708612,13.0,11.0,1.0,1.0,3.0,1
0.0,22.0,21.0,2.0,5.0,0.12677352837983774,2626.0,1.0,18.0,0.0,0.0,0.0,11.0,8.0,0.9216053258934542,76.0,11.0,3.0,3.0,3.0,0
2.0,12.0,20.0,1.0,5.0,0.15450523771292726,1193.0,1.0,18.0,0.0,0.0,0.0,3.0,4.0,0.6036716108472407,216.0,9.0,13.0,1.0,3.0,0
5.0,13.0,10.0,1.0,5.0,0.10960627974506805,194.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.021732177990500666,130.0,15.0,13.0,1.0,3.0,0
4.0,7.0,21.0,2.0,5.0,1.1366039153804828,2422.0,2.0,18.0,0.0,0.24436227215353967,0.0,5.0,8.0,0.9859969643838266,111.0,11.0,2.0,1.0,3.0,1
4.0,11.0,20.0,1.0,5.0,0.3514003739778628,1098.0,1.0,18.0,0.0,0.12218113607676984,0.0,1.0,8.0,0.04688516177580237,82.0,15.0,13.0,1.0,3.0,1
2.0,12.0,15.0,0.0,5.0,0.03208954937114643,1560.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.03340316246688065,75.0,3.0,13.0,1.0,3.0,0
4.0,13.0,20.0,1.0,5.0,0.450706304542069,1691.0,0.0,5.0,6.0,0.12218113607676984,0.0,9.0,8.0,0.7849743179716954,201.0,8.0,13.0,1.0,3.0,0
5.0,15.0,21.0,2.0,4.0,1.1384111706566822,1205.0,1.0,18.0,0.0,0.0,2.750076418359511,11.0,8.0,0.9898408512262038,198.0,11.0,11.0,1.0,3.0,0
3.0,8.0,8.0,2.0,4.0,0.011356795250693798,1665.0,1.0,18.0,0.0,0.08145409071784657,0.0,3.0,8.0,1.4085670919768951,146.0,11.0,6.0,1.0,3.0,0
2.0,13.0,41.0,2.0,5.0,0.6112861071565302,698.0,1.0,18.0,0.0,1.018176133973082,0.0,5.0,8.0,1.1067312865532748,92.0,11.0,14.0,1.0,9.0,1
2.0,13.0,10.0,1.0,5.0,0.5389195513730395,1560.0,1.0,18.0,0.0,0.0,0.0,9.0,8.0,0.1408567091976895,93.0,11.0,13.0,1.0,3.0,1
2.0,14.0,10.0,1.0,5.0,0.18487806222059672,1755.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.11067312865532747,122.0,15.0,13.0,1.0,3.0,1
0.0,9.0,41.0,2.0,5.0,0.4286529928343264,1331.0,2.0,18.0,0.0,4.357793853404791,0.0,5.0,8.0,4.250451811975422,124.0,11.0,14.0,1.0,7.0,1
3.0,13.0,20.0,1.0,5.0,0.17365332272863193,1581.0,0.0,11.0,7.0,0.0,0.0,1.0,8.0,0.19055900515744567,38.0,9.0,13.0,1.0,3.0,0
5.0,13.0,20.0,1.0,5.0,0.46562860527844574,1784.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.30143335768305557,38.0,9.0,13.0,2.0,3.0,0
5.0,12.0,7.0,1.0,5.0,0.003961672761869929,140.0,1.0,18.0,0.0,0.0,0.0,5.0,8.0,2.0122387028241357,267.0,15.0,12.0,1.0,10.0,0
0.0,19.0,10.0,1.0,0.0,0.21511883096953718,1560.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.012073432216944815,93.0,15.0,13.0,2.0,3.0,1
2.0,10.0,10.0,1.0,5.0,0.17620195695987345,674.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.490828496944295,183.0,15.0,13.0,1.0,2.0,1
7.0,4.0,42.0,3.0,5.0,5.938019247008109,1317.0,2.0,18.0,6.0,0.0,0.0,5.0,8.0,1.3079551568356884,173.0,11.0,14.0,3.0,7.0,1
7.0,16.0,10.0,1.0,5.0,0.5263742542937847,1560.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.05070841531116822,31.0,15.0,13.0,1.0,3.0,1
8.0,22.0,20.0,1.0,5.0,0.19425743854895547,1165.0,1.0,6.0,0.0,0.16290818143569313,0.0,1.0,8.0,0.20625446703947392,180.0,7.0,13.0,3.0,3.0,0
7.0,12.0,20.0,1.0,5.0,0.4054111792980228,1176.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.12073432216944815,30.0,9.0,13.0,1.0,3.0,0
7.0,19.0,10.0,1.0,0.0,0.07857317644375361,1581.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.08310545842663682,3.0,15.0,13.0,1.0,3.0,0
6.0,19.0,42.0,3.0,5.0,0.17620195695987345,2239.0,2.0,18.0,0.0,0.0,0.0,5.0,8.0,0.490828496944295,182.0,11.0,14.0,2.0,3.0,1
6.0,11.0,10.0,1.0,5.0,0.22792823956624997,1581.0,1.0,18.0,0.0,0.0,0.0,13.0,8.0,0.0030183580542362037,103.0,15.0,11.0,1.0,3.0,1
6.0,11.0,20.0,1.0,5.0,0.8002578978977258,2621.0,0.0,5.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.06036716108472408,38.0,15.0,6.0,1.0,3.0,1
6.0,11.0,20.0,1.0,5.0,0.17827527428414683,1112.0,1.0,18.0,2.0,0.0,0.0,1.0,8.0,0.1615827678367781,82.0,15.0,13.0,1.0,3.0,1
6.0,7.0,20.0,1.0,5.0,0.32829061620028815,1784.0,0.0,11.0,0.0,0.04072704535892328,0.0,3.0,4.0,0.5473727483821034,186.0,15.0,13.0,1.0,3.0,1
6.0,12.0,39.0,4.0,5.0,0.2637941129304838,1560.0,2.0,18.0,0.0,0.16290818143569313,0.0,5.0,8.0,0.5325199114568827,95.0,11.0,0.0,1.0,3.0,1
7.0,11.0,20.0,1.0,5.0,0.054539028355076034,2620.0,1.0,18.0,0.0,0.08145409071784657,0.0,1.0,5.0,0.10765477060109127,38.0,15.0,13.0,1.0,3.0,1
8.0,20.0,7.0,1.0,2.0,0.4231066509677085,139.0,1.0,18.0,0.0,0.0,0.0,9.0,8.0,2.0122387028241357,76.0,11.0,1.0,1.0,10.0,0
8.0,10.0,20.0,1.0,5.0,0.45057424878334,2014.0,1.0,18.0,0.0,0.0,0.0,9.0,8.0,1.2123738184515418,14.0,11.0,1.0,1.0,4.0,0
8.0,17.0,10.0,1.0,5.0,0.48636135939889835,1645.0,1.0,18.0,0.0,0.0,0.0,13.0,8.0,0.00503059675706034,98.0,15.0,11.0,1.0,3.0,1
9.0,12.0,20.0,1.0,5.0,0.2421902615089817,1651.0,1.0,18.0,0.0,0.0,0.0,1.0,5.0,0.5142055916458957,133.0,15.0,13.0,1.0,3.0,0
9.0,19.0,10.0,1.0,5.0,0.3791320833109523,1560.0,2.0,18.0,0.0,0.08145409071784657,0.0,3.0,8.0,2.2134625731065496,3.0,15.0,6.0,1.0,3.0,1
8.0,19.0,27.0,1.0,0.0,0.5468428968967793,2182.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.2990186712396666,91.0,11.0,1.0,1.0,4.0,0
9.0,11.0,20.0,1.0,5.0,0.19848539904012769,1098.0,1.0,18.0,0.0,0.04072704535892328,0.0,9.0,8.0,0.5030596757060339,85.0,11.0,11.0,1.0,3.0,1
9.0,19.0,20.0,1.0,0.0,0.25090594158509555,1642.0,0.0,1.0,0.0,0.12218113607676984,0.0,1.0,8.0,0.017104028974005155,38.0,15.0,13.0,2.0,3.0,1
9.0,11.0,10.0,1.0,0.0,0.19809998386246025,349.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.5012513137272508,93.0,5.0,13.0,1.0,3.0,0
6.0,19.0,20.0,1.0,0.0,0.08874146986588642,1106.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.12174044152086022,31.0,15.0,13.0,1.0,3.0,1
8.0,17.0,21.0,2.0,5.0,0.08028990130723057,2667.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.1408567091976895,51.0,11.0,13.0,1.0,3.0,1
7.0,14.0,24.0,1.0,5.0,0.007263066730094871,1585.0,2.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.39439878575353066,210.0,15.0,13.0,1.0,3.0,1
8.0,22.0,0.0,0.0,5.0,0.010036237663403821,2123.0,1.0,6.0,0.0,0.08145409071784657,0.0,1.0,8.0,0.009256298032991024,54.0,15.0,13.0,3.0,4.0,1
9.0,3.0,20.0,1.0,5.0,0.17814321852541784,2663.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,1.5695461882028259,260.0,11.0,1.0,3.0,3.0,0
9.0,14.0,7.0,1.0,5.0,0.1770420714522954,1618.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,8.0,0.4024477405648272,41.0,11.0,2.0,1.0,3.0,1
7.0,0.0,21.0,2.0,5.0,2.208764620501215,2647.0,1.0,18.0,0.0,0.12218113607676984,0.0,5.0,8.0,1.4085670919768951,204.0,11.0,0.0,3.0,3.0,1
7.0,10.0,20.0,1.0,5.0,0.08768502379605445,1605.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.08552014487002578,38.0,9.0,13.0,1.0,3.0,0
7.0,20.0,42.0,3.0,5.0,1.074021672529266,1665.0,1.0,18.0,0.0,1.6698088597158545,0.0,5.0,8.0,0.9181657536146571,124.0,11.0,14.0,2.0,3.0,1
6.0,19.0,41.0,2.0,5.0,2.2565159312733396,2192.0,2.0,18.0,0.0,3.8690693090977115,0.0,5.0,8.0,1.4810002179865027,75.0,11.0,14.0,1.0,7.0,1
7.0,21.0,10.0,1.0,5.0,0.22713590501387595,529.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.021933401860783082,130.0,5.0,13.0,2.0,3.0,0
6.0,16.0,10.0,1.0,5.0,0.08767458603924573,1581.0,1.0,18.0,0.0,0.0,0.0,9.0,8.0,0.0754589513559051,41.0,11.0,11.0,1.0,3.0,0
7.0,6.0,42.0,3.0,5.0,1.2893924282299332,2192.0,2.0,18.0,0.0,2.48434976689432,0.0,5.0,8.0,3.2195819245186175,75.0,11.0,14.0,1.0,7.0,1
7.0,6.0,20.0,1.0,5.0,0.09140572542641065,1605.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.09296542807047507,38.0,15.0,13.0,1.0,3.0,1
8.0,19.0,42.0,3.0,5.0,1.4681863824570565,1347.0,2.0,18.0,0.0,2.4028956761764735,0.0,5.0,8.0,1.1057772417386056,16.0,11.0,14.0,1.0,7.0,1
6.0,9.0,10.0,1.0,5.0,0.2302727934867604,1094.0,1.0,18.0,0.0,0.0,0.0,11.0,8.0,0.7445283200449303,206.0,11.0,12.0,1.0,3.0,1
7.0,17.0,20.0,1.0,5.0,0.17021987300167798,1687.0,1.0,18.0,0.0,0.0,0.0,9.0,4.0,0.1006119351412068,128.0,15.0,11.0,1.0,3.0,0
8.0,8.0,7.0,1.0,5.0,0.11620906768151794,2740.0,1.0,18.0,7.0,0.0,0.0,3.0,8.0,1.4105793306797192,180.0,11.0,10.0,1.0,3.0,0
7.0,21.0,7.0,1.0,5.0,0.07038571940255575,1618.0,2.0,18.0,0.0,0.04072704535892328,0.0,9.0,8.0,0.06298307139839546,231.0,11.0,12.0,3.0,3.0,1
8.0,7.0,7.0,1.0,5.0,0.0792334552373986,140.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,4.0,0.7042835459884476,124.0,11.0,1.0,1.0,10.0,0
8.0,12.0,10.0,1.0,5.0,0.673616425276617,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,8.0,0.0026159103136713766,281.0,15.0,11.0,1.0,3.0,0
9.0,9.0,10.0,1.0,5.0,0.1311366074464087,1654.0,1.0,6.0,0.0,0.12218113607676984,0.0,1.0,8.0,0.0024146864433889632,216.0,9.0,13.0,0.0,3.0,0
8.0,18.0,10.0,1.0,5.0,0.03129721481877244,1097.0,1.0,20.0,0.0,0.08145409071784657,0.0,1.0,8.0,0.051915758532862705,128.0,9.0,13.0,1.0,3.0,0
6.0,17.0,10.0,1.0,5.0,0.1584669104747972,1749.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.2012238702824136,206.0,15.0,12.0,1.0,3.0,1
8.0,8.0,20.0,1.0,5.0,0.3182543785368844,2182.0,1.0,18.0,7.0,0.0,0.0,3.0,8.0,0.08753238357284991,124.0,11.0,1.0,1.0,4.0,0
7.0,13.0,10.0,1.0,5.0,0.12360419017034181,1716.0,1.0,22.0,0.0,0.04072704535892328,0.0,1.0,5.0,0.007042835459884476,93.0,15.0,9.0,3.0,3.0,0
8.0,7.0,21.0,2.0,5.0,0.3661906189555105,1075.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.1646011258910143,186.0,3.0,13.0,1.0,3.0,0
7.0,12.0,41.0,2.0,5.0,1.2562356000899966,1339.0,1.0,18.0,0.0,1.9548981772283174,0.0,5.0,8.0,1.126853673581516,75.0,11.0,14.0,1.0,7.0,1
7.0,8.0,10.0,1.0,5.0,0.07210672414932649,1560.0,1.0,18.0,0.0,0.0,0.0,13.0,8.0,0.0024146864433889632,124.0,9.0,11.0,1.0,3.0,0
8.0,14.0,10.0,1.0,5.0,0.26767702294367823,1601.0,1.0,18.0,6.0,0.04072704535892328,0.0,1.0,8.0,0.04024477405648272,122.0,15.0,13.0,1.0,3.0,0
8.0,11.0,20.0,1.0,5.0,0.11544844134171962,1691.0,1.0,18.0,2.0,0.08145409071784657,0.0,1.0,8.0,0.021128506379653425,82.0,15.0,13.0,1.0,3.0,1
7.0,19.0,21.0,2.0,5.0,0.26801307841269967,2618.0,1.0,18.0,0.0,0.0,0.0,5.0,8.0,0.9216053258934542,126.0,11.0,13.0,2.0,3.0,1
8.0,12.0,10.0,1.0,5.0,0.4608745979642018,1581.0,1.0,18.0,7.0,0.0,0.0,9.0,8.0,0.3231655356735562,206.0,11.0,12.0,1.0,3.0,0
7.0,18.0,10.0,1.0,5.0,0.22449478983929602,260.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.04024477405648272,128.0,9.0,6.0,1.0,3.0,0
8.0,22.0,20.0,1.0,5.0,0.19531046716018755,1689.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.035817848910269616,180.0,15.0,6.0,3.0,3.0,1
7.0,20.0,10.0,1.0,0.0,0.10499244465372795,1590.0,1.0,18.0,0.0,0.04072704535892328,0.0,3.0,5.0,0.06439163849037235,111.0,15.0,13.0,1.0,3.0,0
8.0,14.0,10.0,1.0,5.0,0.2637941129304838,1589.0,1.0,18.0,6.0,0.16290818143569313,0.0,1.0,8.0,0.5325199114568827,38.0,15.0,13.0,1.0,3.0,1
8.0,8.0,41.0,2.0,5.0,0.5703667474881027,2192.0,2.0,18.0,0.0,0.733086816460619,0.0,5.0,8.0,0.6784399359413221,75.0,11.0,14.0,1.0,7.0,1
9.0,7.0,10.0,1.0,5.0,0.27705298181343707,1758.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.4193505456685499,186.0,15.0,13.0,1.0,3.0,1
9.0,11.0,7.0,1.0,5.0,0.19795158233476748,1618.0,1.0,18.0,0.0,0.0,0.0,9.0,8.0,0.35012953429139965,267.0,15.0,11.0,1.0,3.0,0
6.0,13.0,10.0,1.0,5.0,0.2628154301638878,1560.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.8048954811296544,252.0,15.0,13.0,1.0,3.0,1
6.0,11.0,10.0,1.0,5.0,0.31711829923363916,1645.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,1.1520066573668177,132.0,11.0,13.0,3.0,3.0,0
8.0,20.0,37.0,2.0,5.0,2.939032966272572,695.0,2.0,18.0,0.0,0.8552679525373889,0.0,5.0,8.0,1.3644990643850465,83.0,11.0,14.0,3.0,9.0,1
9.0,17.0,7.0,1.0,5.0,0.44067006687866517,140.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,1.8281188615157273,128.0,11.0,10.0,1.0,10.0,0
6.0,12.0,10.0,1.0,5.0,0.4159756399963426,1589.0,0.0,11.0,0.0,0.04072704535892328,0.0,1.0,4.0,0.5784359464531291,124.0,11.0,13.0,1.0,3.0,0
6.0,14.0,42.0,3.0,5.0,1.862351156865198,1322.0,2.0,18.0,0.0,3.1359824926370927,0.0,5.0,8.0,1.2933887298625542,182.0,11.0,14.0,1.0,7.0,1
6.0,9.0,15.0,0.0,5.0,0.11966805162744487,2212.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.22557195858658563,216.0,3.0,13.0,1.0,2.0,0
7.0,13.0,20.0,1.0,5.0,0.21999802688513478,1780.0,1.0,18.0,0.0,0.08145409071784657,0.0,3.0,5.0,0.5116741796371281,81.0,15.0,13.0,1.0,3.0,0
9.0,13.0,21.0,2.0,5.0,0.2412658711978787,1183.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.281713418395379,79.0,9.0,6.0,1.0,3.0,0
8.0,17.0,10.0,1.0,2.0,0.20025211229567236,1581.0,1.0,18.0,5.0,0.0,0.0,9.0,8.0,0.6036716108472407,32.0,11.0,11.0,1.0,3.0,0
7.0,12.0,20.0,1.0,5.0,0.36487006136822053,542.0,1.0,18.0,0.0,0.04072704535892328,0.0,1.0,8.0,0.16963172264807466,133.0,15.0,13.0,1.0,3.0,1
6.0,10.0,10.0,1.0,5.0,0.04344634462184023,1654.0,1.0,18.0,0.0,0.0,0.0,1.0,8.0,0.01348199930892171,108.0,13.0,13.0,1.0,3.0,0
9.0,7.0,20.0,1.0,5.0,0.47249550473235363,1642.0,1.0,18.0,0.0,0.08145409071784657,0.0,1.0,8.0,0.028171341839537904,186.0,9.0,13.0,1.0,3.0,0
9.0,9.0,0.0,0.0,5.0,0.003433449726953939,2215.0,1.0,18.0,0.0,0.0,0.0,3.0,8.0,0.5807320896350456,126.0,7.0,13.0,2.0,2.0,0
